"positive,""with";amazing;finesse;,;the;film;shadows;heidi's;trip;back;to;vietnam;and;the;city;where;her;mother;,;mai;thi;kim;,;still;lives;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""director";charles;stone;iii;applies;more;detail;to;the;film's;music;than;to;the;story;line;;;what's;best;about;drumline;is;its;energy;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";heroic;tale;of;persistence;that;is;sure;to;win;viewers';hearts;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";all;a;rather;shapeless;good;time;0;0;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""has";far;more;energy;,;wit;and;warmth;than;should;be;expected;from;any;movie;with;a;;2;;at;the;end;of;its;title;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";little;better;than;sorcerer's;stone;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";chilling;movie;without;oppressive;gore;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";uniquely;sensual;metaphorical;dramatization;of;sexual;obsession;that;spends;a;bit;too;much;time;on;its;fairly;ludicrous;plot;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""if";you;like;peace;,;you'll;like;promises;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""be";prepared;to;cling;to;the;edge;of;your;seat;,;tense;with;suspense;0;the;ring;never;lets;you;off;the;hook;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""thumbs";up;to;paxton;for;not;falling;into;the;hollywood;trap;and;making;a;vanity;project;with;nothing;new;to;offer;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""at";once;disarmingly;straightforward;and;strikingly;devious;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""if";you;like;quirky;,;odd;movies;and/or;the;ironic;,;here's;a;fun;one;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""sensitive";ensemble;performances;and;good;period;reconstruction;add;up;to;a;moving;tragedy;with;some;buoyant;human;moments;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";not;the;least;of;afghan;tragedies;that;this;noble;warlord;would;be;consigned;to;the;dustbin;of;history;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";a;lovely;,;sad;dance;highlighted;by;kwan's;unique;directing;style;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";script;by;david;koepp;is;perfectly;serviceable;and;because;he;gives;the;story;some;soul;0;0;0;he;elevates;the;experience;to;a;more;mythic;level;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""this";is;a;visually;stunning;rumination;on;love;,;memory;,;history;and;the;war;between;art;and;commerce;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""short-story";quaint;,;touchingly;mending;a;child's;pain;for;his;dead;mother;via;communication;with;an;old;woman;straight;out;of;eudora;welty;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";always;fascinating;to;watch;marker;the;essayist;at;work;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";quiet;family;drama;with;a;little;bit;of;romance;and;a;dose;of;darkness;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";tasteful;little;revision;works;wonders;,;enhancing;the;cultural;and;economic;subtext;,;bringing;richer;meaning;to;the;story's;morals;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""kosminsky";0;0;0;puts;enough;salt;into;the;wounds;of;the;tortured;and;self-conscious;material;to;make;it;sting;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""one";of;the;greatest;films;i've;ever;seen;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""its";gentle;,;touching;story;creeps;into;your;heart;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""about";as;big;a;crowdpleaser;as;they;possibly;come;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""bound";to;appeal;to;women;looking;for;a;howlingly;trashy;time;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""even";these;tales;of;just;seven;children;seem;at;times;too;many;,;although;in;reality;they;are;not;enough;0;every;child's;story;is;what;matters;0;this;film;can;only;point;the;way;--;but;thank;goodness;for;this;signpost;".""";;;;;;;;;;;;;;;;;
"positive,""a";poignant;and;gently;humorous;parable;that;loves;its;characters;and;communicates;something;rather;beautiful;about;human;nature;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""real";women;have;curves;doesn't;offer;any;easy;answers;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""vampire";epic;succeeds;as;spooky;action-packed;trash;of;the;highest;order;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""one";of;the;funniest;motion;pictures;of;the;year;,;but;0;0;0;also;one;of;the;most;curiously;depressing;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""while";somewhat;less;than;it;might;have;been;,;the;film;is;a;good;one;,;and;you've;got;to;hand;it;to;director;george;clooney;for;biting;off;such;a;big;job;the;first;time;out;".""";;;;;;;;;;;;;;;;;;;;;;
"positive,""like";the;chilled;breath;of;oral;storytelling;frozen;onto;film;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";charmer;from;belgium;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";wild;,;endearing;,;masterful;documentary;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""jackie";chan;movies;are;a;guilty;pleasure;0;he's;easy;to;like;and;always;leaves;us;laughing;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""brown";sugar;signals;director;rick;famuyiwa's;emergence;as;an;articulate;,;grown-up;voice;in;african-american;cinema;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""with";exquisite;craftsmanship;0;0;0;olivier;assayas;has;fashioned;an;absorbing;look;at;provincial;bourgeois;french;society;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";rare;for;any;movie;to;be;as;subtle;and;touching;as;the;son's;room;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it";has;a;way;of;seeping;into;your;consciousness;,;with;lingering;questions;about;what;the;film;is;really;getting;at;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""maelstrom";is;a;deliberately;unsteady;mixture;of;stylistic;elements;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""[leigh]";has;a;true;talent;for;drawing;wrenching;performances;from;his;actors;(;improvised;over;many;months;);and;for;conveying;the;way;tiny;acts;of;kindness;make;ordinary;life;survivable;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""[d]espite";its;familiar;subject;matter;,;ice;age;is;consistently;amusing;and;engrossing;0;0;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";ingenious;construction;(;adapted;by;david;hare;from;michael;cunningham's;novel;);constantly;flows;forwards;and;back;,;weaving;themes;among;three;strands;which;allow;us;to;view;events;as;if;through;a;"prism""";;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""assured";,;glossy;and;shot;through;with;brittle;desperation;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";bottom;line;is;the;piece;works;brilliantly;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it";was;only;a;matter;of;time;before;some;savvy;producer;saw;the;potential;success;inherent;in;the;mixture;of;bullock;bubble;and;hugh;goo;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it";is;scott's;convincing;portrayal;of;roger;the;sad;cad;that;really;gives;the;film;its;oomph;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""while";this;movie;,;by;necessity;,;lacks;fellowship's;heart;,;two;towers;outdoes;its;spectacle;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""meyjes";0;0;0;has;done;his;homework;and;soaked;up;some;jazzy;new;revisionist;theories;about;the;origins;of;nazi;politics;and;aesthetics;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""para";hitler;,;o;mundo;era;sua;tela;;;e;o;horror;,;seu;pincel;0;e;max;retrata;este;fato;com;elegante;abandono;,;numa;triste;constata��o;da;realidade;hist�rica;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""aside";from;rohmer's;bold;choices;regarding;point;of;view;,;the;lady;and;the;duke;represents;the;filmmaker's;lifelong;concern;with;formalist;experimentation;in;cinematic;art;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""what";'dumb;and;dumber';would;have;been;without;the;vulgarity;and;with;an;intelligent;,;life-affirming;script;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,"".";0;0;a;vivid;,;thoughtful;,;unapologetically;raw;coming-of-age;tale;full;of;sex;,;drugs;and;rock;'n';roll;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""you";wouldn't;want;to;live;waydowntown;,;but;it;is;a;hilarious;place;to;visit;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""films";are;made;of;little;moments;0;changing;lanes;tries;for;more;0;it;doesn't;reach;them;,;but;the;effort;is;gratefully;received;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""when";the;movie;mixes;the;cornpone;and;the;cosa;nostra;,;it;finds;a;nice;rhythm;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";story;is;a;rather;simplistic;one;:;grief;drives;her;,;love;drives;him;,;and;a;second;chance;to;find;love;in;the;most;unlikely;place;0;it;struck;a;chord;in;me;".""";;;;;;;;;;;;;;;;;;;;;;;;
"positive,""terrific";casting;and;solid;execution;give;all;three;stories;life;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";hard;look;at;one;man's;occupational;angst;and;its;subsequent;reinvention;,;a;terrifying;study;of;bourgeois;desperation;worthy;of;claude;chabrol;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""neatly";constructed;thriller;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""[ramsay]";visually;transforms;the;dreary;expanse;of;dead-end;distaste;the;characters;inhabit;into;a;poem;of;art;,;music;and;metaphor;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""frequent";flurries;of;creative;belly;laughs;and;genuinely;enthusiastic;performances;0;0;0;keep;the;movie;slaloming;through;its;hackneyed;elements;with;enjoyable;ease;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""at";its;best;,;this;is;grand-scale;moviemaking;for;a;larger-than-life;figure;,;an;artist;who;has;been;awarded;mythic;status;in;contemporary;culture;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""'possession";,;';based;on;the;book;by;a;0;s;0;byatt;,;demands;that;labute;deal;with;the;subject;of;love;head-on;;;trading;in;his;cynicism;for;reverence;and;a;little;"wit""";;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";plot;of;the;comeback;curlers;isn't;very;interesting;actually;,;but;what;i;like;about;men;with;brooms;and;what;is;kind;of;special;is;how;the;film;knows;what's;unique;and;quirky;about;canadians;".""";;;;;;;;;;;;;;;;;;;;;;;
"positive,""10";minutes;into;the;film;you'll;be;white-knuckled;and;unable;to;look;away;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";a;beautiful;film;,;full;of;elaborate;and;twisted;characters;0;and;it's;also;pretty;funny;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""could";this;be;the;first;major;studio;production;shot;on;video;tape;instead;of;film;"?""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""not";since;ghostbusters;has;a;film;used;manhattan's;architecture;in;such;a;gloriously;goofy;way;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""as";tricky;and;satisfying;as;any;of;david;mamet's;airless;cinematic;shell;games;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";universal;theme;of;becoming;a;better;person;through;love;has;never;been;filmed;more;irresistibly;than;in;'baran;0;"'""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""cube's";charisma;and;chemistry;compensate;for;corniness;and;cliche;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""with";lesser;talents;,;high;crimes;would;be;entertaining;,;but;forgettable;0;with;freeman;and;judd;,;i'll;at;least;remember;their;characters;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""as";a;director;,;paxton;is;surprisingly;brilliant;,;deftly;sewing;together;what;could;have;been;a;confusing;and;horrifying;vision;into;an;intense;and;engrossing;head-trip;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";film;is;filled;with;humorous;observations;about;the;general;absurdity;of;modern;life;as;seen;through;the;eyes;outsiders;,;but;deftly;manages;to;avoid;many;of;the;condescending;stereotypes;that;so;often;plague;films;dealing;with;the;mentally;ill;".""";;;;;;;;;;;;;;;;;;
"positive,""daughter";from;danang;sticks;with;its;subjects;a;little;longer;and;tells;a;deeper;"story""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";coming-of-age;film;that;avoids;the;cartoonish;clich�s;and;sneering;humor;of;the;genre;as;it;provides;a;fresh;view;of;an;old;type;--;the;uncertain;girl;on;the;brink;of;womanhood;".""";;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";faithful;will;enjoy;this;sometimes;wry;adaptation;of;v;0;s;0;naipaul's;novel;,;but;newcomers;may;find;themselves;stifling;a;yawn;or;two;during;the;first;hour;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";distinguished;and;thoughtful;film;,;marked;by;acute;writing;and;a;host;of;splendid;performances;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""barry";convinces;us;he's;a;dangerous;,;secretly;unhinged;guy;who;could;easily;have;killed;a;president;because;it;made;him;feel;powerful;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""takes";you;by;the;face;,;strokes;your;cheeks;and;coos;beseechingly;at;you;:;slow;down;,;shake;off;your;tensions;and;take;this;picture;at;its;own;breezy;,;distracted;rhythms;".""";;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""i";don't;feel;the;least;bit;ashamed;in;admitting;that;my;enjoyment;came;at;the;expense;of;seeing;justice;served;,;even;if;it's;a;dish;that's;best;served;cold;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";a;smart;,;solid;,;kinetically-charged;spy;flick;worthy;of;a;couple;hours;of;summertime;and;a;bucket;of;popcorn;0;nothing;overly;original;,;mind;you;,;but;solidly;entertaining;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""changing";lanes;is;an;anomaly;for;a;hollywood;movie;;;it's;a;well-written;and;occasionally;challenging;social;drama;that;actually;has;something;interesting;to;say;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""borrows";a;bit;from;the;classics;;wait;until;dark;;and;;extremities;;0;0;0;but;in;terms;of;its;style;,;the;movie;is;in;a;class;by;itself;".""";;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""because";eight;legged;freaks;is;partly;an;homage;to;them;,;tarantula;and;other;low-;budget;b-movie;thrillers;of;the;1950s;and;'60s;,;the;movie;is;a;silly;(;but;not;sophomoric;);romp;through;horror;and;hellish;conditions;".""";;;;;;;;;;;;;;;;;;;
"positive,""puts";a;refreshing;and;comical;spin;on;the;all-too-familiar;saga;of;the;contemporary;single;woman;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""if";you;grew;up;on;scooby;--;you'll;love;this;movie;0;matthew;lillard;is;born;to;play;shaggy;"!""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""intimate";and;panoramic;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""though";filmed;partly;in;canada;,;paid;in;full;has;clever;ways;of;capturing;inner-city;life;during;the;reagan;years;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""""""";spider-man;is;better;than;any;summer;blockbuster;we;had;to;endure;last;summer;,;and;hopefully;,;sets;the;tone;for;a;summer;of;good;stuff;0;if;you're;a;comic;fan;,;you;can't;miss;it;0;if;you're;not;,;you'll;still;have;a;good;time;0;"""";;;;;;;;;
"positive,""exciting";documentary;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""this";movie;has;a;strong;message;about;never;giving;up;on;a;loved;one;,;but;it's;not;an;easy;movie;to;watch;and;will;probably;disturb;many;who;see;it;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";movie;is;a;trove;of;delights;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""excellent";performances;from;jacqueline;bisset;and;martha;plimpton;grace;this;deeply;touching;melodrama;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""in";a;summer;of;clones;,;harvard;man;is;something;rare;and;riveting;:;a;wild;ride;that;relies;on;more;than;special;effects;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""while";the;humor;is;recognizably;plympton;,;he;has;actually;bothered;to;construct;a;real;story;this;time;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""jolting";into;charleston;rhythms;,;the;story;has;the;sizzle;of;old;news;that;has;finally;found;the;right;vent;(;accurate;?;who;cares;?;);".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""an";overly;melodramatic;but;somewhat;insightful;french;coming-of-age;film;0;0;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""most";thrillers;send;audiences;out;talking;about;specific;scary;scenes;or;startling;moments;;;;frailty;;leaves;us;with;the;terrifying;message;that;the;real;horror;may;be;waiting;for;us;at;home;".""";;;;;;;;;;;;;;;;;;;;;;;;
"positive,""close";enough;in;spirit;to;its;freewheeling;trash-cinema;roots;to;be;a;breath;of;fresh;air;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""skillfully";weaves;both;the;elements;of;the;plot;and;a;powerfully;evocative;mood;combining;heated;sexuality;with;a;haunting;sense;of;malaise;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""damon";brings;the;proper;conviction;to;his;role;as;[jason;bourne];".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""for";the;most;part;,;it;works;beautifully;as;a;movie;without;sacrificing;the;integrity;of;the;opera;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""as";played;by;ryan;gosling;,;danny;is;a;frighteningly;fascinating;contradiction;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""this";is;not;chabrol's;best;,;but;even;his;lesser;works;outshine;the;best;some;directors;can;offer;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""despite";its;flaws;,;crazy;as;hell;marks;an;encouraging;new;direction;for;la;salle;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""you'll";end;up;moved;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""if";you;ever;wondered;what;it;would;be;like;to;be;smack;in;the;middle;of;a;war;zone;armed;with;nothing;but;a;camera;,;this;oscar-nominated;documentary;takes;you;there;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";woodman;seems;to;have;directly;influenced;this;girl-meets-girl;love;story;,;but;even;more;reassuring;is;how;its;makers;actually;seem;to;understand;what;made;allen's;romantic;comedies;so;pertinent;and;enduring;".""";;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""i";loved;the;look;of;this;film;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";the;kind;of;movie;that;,;aside;from;robert;altman;,;spike;lee;,;the;coen;brothers;and;a;few;others;,;our;moviemakers;don't;make;often;enough;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""those";with;a;modicum;of;patience;will;find;in;these;characters';foibles;a;timeless;and;unique;perspective;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""beautiful";to;watch;and;holds;a;certain;charm;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""13";conversations;may;be;a;bit;too;enigmatic;and;overly;ambitious;to;be;fully;successful;,;but;sprecher;and;her;screenwriting;partner;and;sister;,;karen;sprecher;,;don't;seem;ever;to;run;out;of;ideas;".""";;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";movie;is;our;story;as;much;as;it;is;schmidt's;,;no;matter;if;it's;viewed;as;a;self-reflection;or;cautionary;tale;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""foster";breathes;life;into;a;roll;that;could;have;otherwise;been;bland;and;run;of;the;mill;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""quitting";offers;piercing;domestic;drama;with;spikes;of;sly;humor;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""some";people;want;the;ol';ball-and-chain;and;then;there;are;those;who;just;want;the;ball;and;chain;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""[barry]";gives;assassin;a;disquieting;authority;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";refreshing;to;see;a;romance;this;smart;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""at";its;best;(;and;it;does;have;some;very;funny;sequences;);looking;for;leonard;reminds;you;just;how;comically;subversive;silence;can;be;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""as";improbable;as;this;premise;may;seem;,;abbass's;understated;,;shining;performance;offers;us;the;sense;that;on;some;elemental;level;,;lilia;deeply;wants;to;break;free;of;her;old;life;".""";;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""anyone";who;ever;fantasized;about;space;travel;but;can't;afford;the;$20;million;ticket;to;ride;a;russian;rocket;should;catch;this;imax;offering;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""""""";the;turntable;is;now;outselling;the;electric;guitar;0;0;0;"""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""transforms";one;of;[shakespeare's];deepest;tragedies;into;a;smart;new;comedy;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""an";intelligent;and;deeply;felt;work;about;impossible;,;irrevocable;choices;and;the;price;of;making;them;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it";may;sound;like;a;mere;disease-of-;the-week;tv;movie;,;but;a;song;for;martin;is;made;infinitely;more;wrenching;by;the;performances;of;real-life;spouses;seldahl;and;wollter;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
